taxon_oid,Domain,Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Altitude,Depth,Ecosystem,Ecosystem_Category,Ecosystem_Subtype,Ecosystem_Type,Ecotype,Habitat,pH,Salinity,Genome_Size___*_assembled,Gene_Count___*_assembled,DSAda,CheAs,CheA_per
3300005169,*Microbiome,Draft,"Soil and rhizosphere microbial communities from Centre INRS-Institut Armand-Frappier, Laval, Canada","Soil and rhizosphere microbial communities from Laval, Canada - mgHPA",DOE Joint Genome Institute (JGI),3300005169,30m,,Environmental,Terrestrial,Unclassified,Soil,,Soil,,,716953958,2341438,"Soil and rhizosphere microbial communities from Laval, Canada - mgHPA",5430,0.002319088
3300003761,*Microbiome,Draft,"Arabidopsis, maize, boechera and miscanthus rhizosphere microbial communities from New York and Illinois",Arabidopsis rhizosphere microbial communities from New York and Illinois - plate scrape CL_Col_mTSA_r2,DOE Joint Genome Institute (JGI),3300003761,138m,,Host-associated,Plants,Epiphytes,Rhizoplane,,Arabidopsis root,,,124390723,181261,Arabidopsis rhizosphere microbial communities from New York and Illinois - plate scrape CL_Col_mTSA_r2,418,0.002306067
3300009040,*Microbiome,Draft,"Agave microbial communities from California, USA, and Mexico","Agave microbial communities from California, USA -  Mg.Ma.e",DOE Joint Genome Institute (JGI),3300009040,,,Host-associated,Plants,Unclassified,Phylloplane,,Agave,,,543108034,801144,"Agave microbial communities from California, USA -  Mg.Ma.e",1846,0.002304205
3300001740,*Microbiome,Draft,Deep ocean microbial communities from the Global Malaspina Expedition,"Marine viral communities from the Deep Pacific Ocean - MSP-114 (Metagenome Std Draft M1677 Malaspina viral metagenome MSP-114, ASSEMBLY_DATE=20130718)",DOE Joint Genome Institute (JGI),3300001740,4000m,,Environmental,Aquatic,Oceanic,Marine,,Deep ocean,,,93308186,231531,"Marine viral communities from the Deep Pacific Ocean - MSP-114 (Metagenome Std Draft M1677 Malaspina viral metagenome MSP-114, ASSEMBLY_DATE=20130718)",532,0.002297748
3300005378,*Microbiome,Draft,Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico,"Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico, 52-4 In plume (re-annotation)",DOE Joint Genome Institute (JGI),3300005378,0m,1210m,Environmental,Aquatic,Hydrothermal vents,Marine,,Subsurface plume,,,52555614,102800,"Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico, 52-4 In plume (re-annotation)",235,0.002285992
3300003841,*Microbiome,Draft,"Arabidopsis, maize, boechera and miscanthus rhizosphere microbial communities from New York and Illinois",Arabidopsis rhizosphere microbial communities from New York and Illinois - plate scrape CL_Cvi_mTSA_r2,DOE Joint Genome Institute (JGI),3300003841,144m,,Host-associated,Plants,Epiphytes,Rhizoplane,,Arabidopsis rhizosphere,,,86164129,130864,Arabidopsis rhizosphere microbial communities from New York and Illinois - plate scrape CL_Cvi_mTSA_r2,299,0.002284815
3300003758,*Microbiome,Draft,"Arabidopsis, maize, boechera and miscanthus rhizosphere microbial communities from New York and Illinois",Arabidopsis rhizosphere microbial communities from New York and Illinois - plate scrape CL_Col_mLB_r2,DOE Joint Genome Institute (JGI),3300003758,135m,,Host-associated,Plants,Epiphytes,Rhizoplane,,Arabidopsis root,,,93285139,141457,Arabidopsis rhizosphere microbial communities from New York and Illinois - plate scrape CL_Col_mLB_r2,323,0.002283379
3300005379,*Microbiome,Draft,Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico,"Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico, 16-4 Below Plume (re-annotation)",DOE Joint Genome Institute (JGI),3300005379,0m,1250m,Environmental,Aquatic,Hydrothermal vents,Marine,,Subsurface plume,,,52440998,112790,"Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico, 16-4 Below Plume (re-annotation)",257,0.002278571
3300004233,*Microbiome,Draft,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 92_HOW11,DOE Joint Genome Institute (JGI),3300004233,63m,,Environmental,Aquatic,Sediment,Freshwater,,Freshwater Sediment,,,99787264,231987,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 92_HOW11,528,0.00227599
3300001237,*Microbiome,Draft,"Environmental microbial communities from Fremont, CA and La Paraguera, Puerto Rico","Aerobic enrichment media from Bioluminiscent Bay, La Parguera, Puerto Rico - Tt and P1 (Tt ae P1 aerobic enrichment on pine from sediment taken from Thalassia testudinum beds off the Bioluminescent Bay near La Parguera, PR, ASSEMBLY_DATE=20130329)",DOE Joint Genome Institute (JGI),3300001237,,,Engineered,Lab enrichment,Aerobic media,Defined media,,Enviromental,,,70743295,118090,"Aerobic enrichment media from Bioluminiscent Bay, La Parguera, Puerto Rico - Tt and P1 (Tt ae P1 aerobic enrichment on pine from sediment taken from Thalassia testudinum beds off the Bioluminescent Bay near La Parguera, PR, ASSEMBLY_DATE=20130329)",268,0.002269456
3300003788,*Microbiome,Draft,"Wastewater treatment Type I Accumulibacter community from EBPR Bioreactor in Madison, WI, USA","Wastewater treatment Type I Accumulibacter community from EBPR Bioreactor in Madison, WI, USA - Reactor 1_2/2/2009_ DNA",DOE Joint Genome Institute (JGI),3300003788,,,Engineered,Wastewater,Biological phosphorus removal,Nutrient removal,,Wastewater treatment,,,162602251,309817,"Wastewater treatment Type I Accumulibacter community from EBPR Bioreactor in Madison, WI, USA - Reactor 1_2/2/2009_ DNA",703,0.002269081
3300004241,*Microbiome,Draft,"Freshwater pond sediment microbial communities from the University of Edinburgh, under environmental carbon perturbations","Freshwater pond sediment microbial communities from the University of Edinburgh, under environmental carbon perturbations - High cellulose week 11",DOE Joint Genome Institute (JGI),3300004241,1m,,Environmental,Aquatic,Pond,Freshwater,,Freshwater,,,1140158812,2983294,"Freshwater pond sediment microbial communities from the University of Edinburgh, under environmental carbon perturbations - High cellulose week 11",6767,0.002268298
3300002221,*Microbiome,Draft,Marine microbial communities from oxygen minimum zone in the mesopelagic equatorial Pacific,"Marine microbial communities from oxygen minimum zone in mesopelagic equatorial Pacific - METZYME_3_300m (METZYME_3_300m, ASSEMBLY_DATE=20140105)",DOE Joint Genome Institute (JGI),3300002221,300m,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,177946573,409086,"Marine microbial communities from oxygen minimum zone in mesopelagic equatorial Pacific - METZYME_3_300m (METZYME_3_300m, ASSEMBLY_DATE=20140105)",924,0.002258694
3300002738,*Microbiome,Draft,"Arabidopsis, maize, boechera and miscanthus rhizosphere microbial communities from New York and Illinois","Arabidopsis root microbial communities from the University of North Carolina, USA - plate scrape CL_Col_mTSA (Arabidopsis plate scrape CLColmTSA, ASSEMBLY_DATE=20140520)",DOE Joint Genome Institute (JGI),3300002738,,,Host-associated,Plants,Epiphytes,Rhizoplane,,Arabidopsis root,,,96859694,153684,"Arabidopsis root microbial communities from the University of North Carolina, USA - plate scrape CL_Col_mTSA (Arabidopsis plate scrape CLColmTSA, ASSEMBLY_DATE=20140520)",347,0.00225788
3300004188,*Microbiome,Draft,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 64_LOW9,DOE Joint Genome Institute (JGI),3300004188,63m,,Environmental,Aquatic,Sediment,Freshwater,,Freshwater,,,76312073,178188,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 64_LOW9,402,0.002256044
3300003271,*Microbiome,Draft,"Marine archaeal communities from Monterey Bay, CA, that are ammonia-oxidizing","Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - CAN11_18_M0_10 (AOA Metagenome CAN1118M010, ASSEMBLY_DATE=20140816)",DOE Joint Genome Institute (JGI),3300003271,,,Environmental,Aquatic,Intertidal zone,Marine,,Marine,,,146792966,320551,"Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - CAN11_18_M0_10 (AOA Metagenome CAN1118M010, ASSEMBLY_DATE=20140816)",723,0.002255491
3300004227,*Microbiome,Draft,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 116_HOW13,DOE Joint Genome Institute (JGI),3300004227,63m,,Environmental,Aquatic,Sediment,Freshwater,,Freshwater Sediment,,,80813334,174373,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 116_HOW13,392,0.002248054
3300001716,*Microbiome,Draft,Marine viral communities from the Subarctic Pacific Ocean and the Gulf of Mexico,"Marine viral communities from the Pacific Ocean - LP-42 (Line P viral metagenome LP-42, ASSEMBLY_DATE=20130704)",DOE Joint Genome Institute (JGI),3300001716,1000m,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,53391889,104250,"Marine viral communities from the Pacific Ocean - LP-42 (Line P viral metagenome LP-42, ASSEMBLY_DATE=20130704)",234,0.002244604
3300009165,*Microbiome,Draft,"Freshwater sediment microbial communities from Cottonwood Lakes Research site near Jamestown, North Dakota, USA","Freshwater sediment microbial communities from Prairie Pothole Lake near Jamestown, North Dakota, USA - PPLs Lake P7 Core (6) Depth 1-3cm September2015",DOE Joint Genome Institute (JGI),3300009165,0m,0m,Environmental,Aquatic,Sediment,Freshwater,,Freshwater sediment,,,1195812835,2567332,"Freshwater sediment microbial communities from Prairie Pothole Lake near Jamestown, North Dakota, USA - PPLs Lake P7 Core (6) Depth 1-3cm September2015",5752,0.002240458
3300010029,*Microbiome,Draft,"Groundwater microbial communities from the Columbia River, Washington, USA","Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_10_20",DOE Joint Genome Institute (JGI),3300010029,104m,,Environmental,Terrestrial,Sand,Soil,,Groundwater sand,,,159077026,344960,"Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_10_20",771,0.002235042
3300002504,*Microbiome,Draft,"Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany","Termite gut P4 segment microbial communities from Max Planck Institute, Germany - Nt197 (Termite gut microbiota from P4 Nt197 P4, ASSEMBLY_DATE=20140318)",DOE Joint Genome Institute (JGI),3300002504,,,Host-associated,Arthropoda,Gut,Digestive system,,Cubitermes and Nasutitermes termite gut,,,1536697946,3872862,"Termite gut P4 segment microbial communities from Max Planck Institute, Germany - Nt197 (Termite gut microbiota from P4 Nt197 P4, ASSEMBLY_DATE=20140318)",8644,0.002231941
3300002125,*Microbiome,Draft,"Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany","Cubitermes P4 segment microbial communities from Max Planck Institute, Germany - Cu122P4 (Termite gut Cu122P4, ASSEMBLY_DATE=20131204)",DOE Joint Genome Institute (JGI),3300002125,,,Host-associated,Arthropoda,Gut,Digestive system,,Cubitermes and Nasutitermes termite gut,,,1294769701,3518639,"Cubitermes P4 segment microbial communities from Max Planck Institute, Germany - Cu122P4 (Termite gut Cu122P4, ASSEMBLY_DATE=20131204)",7840,0.002228134
3300002177,*Microbiome,Draft,Marine microbial communities from oxygen minimum zone in the mesopelagic equatorial Pacific,"Marine microbial communities from oxygen minimum zone in mesopelagic equatorial Pacific - METZYME_3_250m (METZYME_3_250m, ASSEMBLY_DATE=20140105)",DOE Joint Genome Institute (JGI),3300002177,250m,,Environmental,Aquatic,Oceanic,Marine,,Marine,,,188646492,432284,"Marine microbial communities from oxygen minimum zone in mesopelagic equatorial Pacific - METZYME_3_250m (METZYME_3_250m, ASSEMBLY_DATE=20140105)",963,0.002227702
3300002528,*Microbiome,Draft,Marine microbial communities from oxygen minimum zone in the mesopelagic equatorial Pacific,"Marine microbial communities from oxygen minimum zone in mesopelagic equatorial Pacific - METZYME_3_800m (METZYME_3_800m, ASSEMBLY_DATE=20140406)",DOE Joint Genome Institute (JGI),3300002528,800m,800m,Environmental,Aquatic,Oceanic,Marine,,Marine,,,166925968,349989,"Marine microbial communities from oxygen minimum zone in mesopelagic equatorial Pacific - METZYME_3_800m (METZYME_3_800m, ASSEMBLY_DATE=20140406)",779,0.002225784
3300000877,*Microbiome,Draft,"Environmental microbial communities from Fremont, CA and La Paraguera, Puerto Rico","Aerobic enrichment media from Eden Landing Ponds, California, USA - A23 P3 (A23 P3 aerobic enrichment on pine of planktonic cells taken from a salt flat in the South Bay, CA, ASSEMBLY_DATE=20121221)",DOE Joint Genome Institute (JGI),3300000877,,,Engineered,Lab enrichment,Aerobic media,Defined media,,Aerobic enrichment,,,56925587,110951,"Aerobic enrichment media from Eden Landing Ponds, California, USA - A23 P3 (A23 P3 aerobic enrichment on pine of planktonic cells taken from a salt flat in the South Bay, CA, ASSEMBLY_DATE=20121221)",245,0.002208182
3300009820,*Microbiome,Draft,"Groundwater microbial communities from the Columbia River, Washington, USA","Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S3_50_60",DOE Joint Genome Institute (JGI),3300009820,104m,,Environmental,Terrestrial,Sand,Soil,,Groundwater sand,,,180869480,395193,"Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S3_50_60",872,0.002206517
3300005298,*Microbiome,Draft,"Hot Spring microbial communities from Great Boiling Spring, Nevada","Hot spring sediment microbial communities from Great Boiling Spring, Nevada - Cellulolytic enrichment Sediment 77C (SPADES reassembly)",DOE Joint Genome Institute (JGI),3300005298,1700m,,Environmental,Aquatic,Hot (42-90C),Thermal springs,,Hot Spring,6.37,,150187695,231170,"Hot spring sediment microbial communities from Great Boiling Spring, Nevada - Cellulolytic enrichment Sediment 77C (SPADES reassembly)",503,0.002175888
3300004189,*Microbiome,Draft,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 63_LOW9,DOE Joint Genome Institute (JGI),3300004189,63m,,Environmental,Aquatic,Sediment,Freshwater,,Freshwater,,,52576339,122767,Freshwater sediment methanotrophic microbial communities from Lake Washington under simulated oxygen tension - Sediment Metagenome 63_LOW9,267,0.002174852
3300002523,*Microbiome,Draft,"Ionic liquid and high solid enriched microbial communities from the Joint BioEnergy Institute, California, USA","Ionic liquid and high solid enriched microbial communities from the Joint BioEnergy Institute, USA -  AR20-1-D (Ionic liquid and high solid enriched microbial communities from the Joint BioEnergy Institute, USA -  AR20-1-D, ASSEMBLY_DATE=20140326)",DOE Joint Genome Institute (JGI),3300002523,16m,,Engineered,Lab enrichment,Unclassified,Defined media,,Ionic liquid and high solid enriched,,,244297062,402720,"Ionic liquid and high solid enriched microbial communities from the Joint BioEnergy Institute, USA -  AR20-1-D (Ionic liquid and high solid enriched microbial communities from the Joint BioEnergy Institute, USA -  AR20-1-D, ASSEMBLY_DATE=20140326)",874,0.002170242
3300009081,*Microbiome,Draft,"Freshwater sediment microbial communities from Cottonwood Lakes Research site near Jamestown, North Dakota, USA","Freshwater sediment microbial communities from Prairie Pothole Lake near Jamestown, North Dakota, USA - PPLs Lake P7 Core (1) Depth 19-21cm May2015",DOE Joint Genome Institute (JGI),3300009081,0m,0m,Environmental,Aquatic,Sediment,Freshwater,,Freshwater sediment,,,1049920163,2257102,"Freshwater sediment microbial communities from Prairie Pothole Lake near Jamestown, North Dakota, USA - PPLs Lake P7 Core (1) Depth 19-21cm May2015",4886,0.002164723
